Name;TAC;CellId;earfcn;pci1;pci2;pci;prach;power;mobCtrlAtPoorCovActive
OD0103L21;14108;21;1300;134;2;404;830;300;true
OD0103L31;14108;31;1300;134;1;403;560;300;true
OD0105L11;14108;11;1300;54;0;162;490;300;true
OD0105L21;14108;21;1300;54;1;163;830;300;true
OD0105L31;14108;31;1300;54;2;164;560;300;true
OD0108L11;14136;11;1300;20;0;60;60;300;true
OD0108L21;14136;21;1300;20;2;62;280;300;true
OD0108L31;14136;31;1300;20;1;61;570;300;true
OD0110L11;14109;11;1300;159;2;479;110;300;true
OD0110L21;14109;21;1300;159;0;477;530;300;true
OD0110L31;14109;31;1300;159;1;478;540;300;true
OD0112L11;14101;11;1300;95;0;285;400;300;true
OD0112L21;14101;21;1300;95;1;286;170;300;true
OD0112L31;14101;31;1300;95;2;287;790;300;true
OD0114L11;14136;11;1300;6;2;20;700;300;true
OD0114L21;14136;21;1300;6;0;18;290;300;true
OD0114L31;14136;31;1300;6;1;19;220;300;true
OD0115L11;14101;11;1300;32;2;98;600;300;true
OD0115L21;14101;21;1300;32;0;96;650;300;true
OD0115L31;14101;31;1300;32;1;97;40;300;true
OD0118L11;14128;11;1300;155;2;467;700;300;true
OD0118L21;14128;21;1300;155;1;466;130;300;true
OD0118L31;14128;31;1300;155;0;465;90;300;true
OD0120L11;14101;11;1300;21;0;63;700;300;true
OD0120L21;14101;21;1300;21;1;64;820;300;true
OD0120L31;14101;31;1300;21;2;65;680;300;true
OD0122L11;14128;11;1300;66;2;200;10;300;true
OD0122L21;14128;21;1300;66;1;199;730;300;true
OD0122L31;14128;31;1300;66;0;198;20;300;true
OD0128L11;14128;11;1300;34;2;104;70;300;true
OD0128L21;14128;21;1300;34;1;103;560;300;true
OD0128L31;14128;31;1300;34;0;102;400;300;true
OD0129L11;14128;11;1300;134;0;402;520;300;true
OD0129L21;14128;21;1300;134;2;404;720;300;true
OD0129L31;14128;31;1300;134;1;403;50;300;true
OD0131L11;14128;11;1300;6;2;20;690;300;true
OD0131L21;14128;21;1300;6;1;19;580;300;true
OD0131L31;14128;31;1300;6;0;18;360;300;true
OD0132L11;14108;11;1300;160;0;480;690;0;true
OD0132L21;14108;21;1300;80;1;241;700;0;true
OD0132L31;14108;31;1300;110;2;332;480;0;true
OD0134L11;14134;11;1300;124;2;374;430;300;true
OD0134L21;14134;21;1300;124;0;372;30;300;true
OD0134L31;14134;31;1300;124;1;373;370;300;true
OD0135L11;14101;11;1300;108;0;324;210;300;true
OD0135L21;14101;21;1300;108;1;325;610;300;true
OD0135L31;14101;31;1300;108;2;326;470;300;true
OD0136L11;14108;11;1300;128;0;384;260;300;true
OD0136L21;14108;21;1300;128;2;386;720;300;true
OD0136L31;14108;31;1300;128;1;385;230;300;true
OD0140L21;14137;21;1300;167;1;502;450;300;true
OD0140L31;14137;31;1300;167;2;503;40;300;true
OD0143L11;14114;11;1300;93;2;281;110;300;true
OD0143L21;14114;21;1300;93;0;279;100;300;true
OD0143L31;14114;31;1300;93;1;280;90;300;true
OD0144L11;14114;11;1300;73;0;219;600;0;true
OD0144L31;14114;31;1300;73;1;220;580;0;true
OD0144L41;14114;41;1300;73;2;221;550;0;true
OD0145L11;14114;11;1300;100;0;300;210;300;true
OD0145L21;14114;21;1300;120;1;361;220;300;true
OD0151L11;14127;11;1300;81;1;244;820;300;true
OD0151L21;14127;21;1300;81;2;245;30;300;true
OD0151L31;14127;31;1300;81;0;243;160;300;true
OD0157L11;14101;11;1300;151;0;453;280;300;true
OD0157L21;14101;21;1300;151;1;454;370;300;true
OD0157L31;14101;31;1300;151;2;455;330;300;true
OD0159L11;14101;11;1300;33;2;101;640;300;true
OD0159L21;14101;21;1300;33;0;99;230;300;true
OD0159L31;14101;31;1300;33;1;100;260;300;true
OD0161L11;14136;11;1300;132;0;396;500;300;true
OD0161L21;14136;21;1300;132;2;398;170;300;true
OD0161L31;14136;31;1300;132;1;397;210;300;true
OD0165L11;14134;11;1300;102;0;306;640;300;true
OD0165L21;14134;21;1300;102;1;307;680;300;true
OD0165L31;14134;31;1300;102;2;308;600;300;true
OD0166L11;14109;11;1300;97;2;293;760;300;true
OD0166L21;14109;21;1300;97;0;291;120;300;true
OD0166L31;14109;31;1300;97;1;292;660;300;true
OD0174L11;14109;11;1300;83;0;249;230;300;true
OD0174L21;14109;21;1300;83;1;250;690;300;true
OD0174L31;14109;31;1300;83;2;251;580;300;true
OD0179L11;14108;11;1300;27;2;83;780;300;true
OD0179L21;14108;21;1300;27;1;82;220;300;true
OD0179L31;14108;31;1300;27;0;81;450;300;true
OD0181L11;14109;11;1300;82;0;246;200;300;true
OD0181L21;14109;21;1300;82;1;247;20;300;true
OD0181L31;14109;31;1300;82;2;248;330;300;true
OD0182L11;14108;11;1300;25;0;75;530;300;true
OD0182L21;14108;21;1300;25;2;77;660;300;true
OD0182L31;14108;31;1300;25;1;76;340;300;true
OD0183L11;14101;11;1300;0;0;0;110;300;true
OD0183L21;14101;21;1300;150;1;451;170;300;true
OD0183L31;14101;31;1300;70;2;212;130;300;true
OD0204L11;14101;11;1300;147;0;441;670;300;true
OD0204L21;14101;21;1300;147;1;442;630;300;true
OD0204L31;14101;31;1300;147;2;443;30;300;true
OD0205L11;14101;11;1300;17;0;51;80;300;true
OD0205L21;14101;21;1300;17;1;52;150;300;true
OD0205L31;14101;31;1300;17;2;53;430;300;true
OD0207L11;14108;11;1300;127;2;383;0;300;true
OD0207L21;14108;21;1300;127;1;382;700;300;true
OD0207L31;14108;31;1300;127;0;381;90;300;true
OD0209L11;14102;11;1300;45;2;137;720;300;true
OD0209L21;14102;21;1300;45;0;135;360;300;true
OD0209L41;14102;31;1300;45;1;136;140;300;true
OD0215L11;14104;11;1300;19;0;57;280;300;true
OD0215L21;14104;21;1300;19;1;58;350;300;true
OD0215L31;14104;31;1300;19;2;59;270;300;true
OD0217L11;14101;11;1300;126;0;378;780;300;true
OD0217L21;14101;21;1300;126;1;379;800;300;true
OD0217L31;14101;31;1300;126;2;380;810;300;true
OD0221L11;14135;11;1300;150;0;450;40;300;true
OD0221L21;14135;21;1300;150;1;451;690;300;true
OD0221L31;14135;31;1300;150;2;452;820;300;true
OD0223L11;14134;11;1300;144;2;434;560;300;true
OD0223L21;14134;21;1300;144;0;432;770;300;true
OD0223L31;14134;31;1300;144;1;433;160;300;true
OD0225L11;14108;11;1300;143;0;429;150;300;true
OD0225L21;14108;21;1300;143;2;431;190;300;true
OD0225L31;14108;31;1300;143;1;430;610;300;true
OD0227L11;14101;11;1300;96;2;290;250;300;true
OD0227L21;14101;21;1300;96;0;288;200;300;true
OD0227L31;14101;31;1300;96;1;289;690;300;true
OD0234L11;14102;11;1300;97;2;293;530;300;true
OD0234L21;14102;21;1300;97;0;291;180;300;true
OD0234L31;14102;31;1300;97;1;292;420;300;true
OD0240L11;14128;11;1300;60;0;180;600;300;true
OD0240L21;14128;21;1300;60;2;182;510;300;true
OD0240L31;14128;31;1300;60;1;181;810;300;true
OD0241L11;14104;11;1300;119;0;357;100;300;true
OD0241L21;14104;21;1300;119;2;359;660;300;true
OD0241L31;14104;31;1300;119;1;358;60;300;true
OD0247L11;14135;11;1300;1;2;5;90;300;true
OD0247L13;14135;13;3150;31;0;93;80;177;true
OD0247L14;14135;14;3425;31;0;93;80;177;true
OD0247L21;14135;21;1300;1;0;3;380;300;true
OD0247L23;14135;23;3150;31;1;94;90;177;true
OD0247L24;14135;24;3425;31;1;94;90;177;true
OD0247L31;14135;31;1300;1;1;4;490;300;true
OD0247L33;14135;33;3150;31;2;95;100;177;true
OD0247L34;14135;34;3425;31;2;95;100;177;true
OD0248L11;14104;11;1300;86;1;259;400;300;true
OD0248L21;14104;21;1300;86;0;258;460;300;true
OD0248L31;14104;31;1300;86;2;260;370;300;true
OD0249L11;14114;11;1300;156;1;469;480;300;true
OD0249L21;14114;31;1300;156;0;468;570;300;true
OD0249L31;14114;41;1300;156;2;470;160;300;true
OD0250L11;14114;11;1300;145;2;437;20;300;true
OD0250L21;14114;31;1300;145;0;435;470;300;true
OD0250L31;14114;41;1300;145;1;436;140;300;true
OD0252L11;14128;11;1300;0;0;0;320;300;true
OD0252L21;14128;21;1300;0;2;2;670;300;true
OD0252L31;14128;31;1300;0;1;1;740;300;true
OD0254L11;14108;11;1300;149;0;447;580;300;true
OD0254L21;14108;21;1300;149;2;449;360;300;true
OD0254L31;14108;31;1300;149;1;448;20;300;true
OD0260L11;14135;11;1300;157;0;471;240;300;true
OD0260L21;14135;21;1300;157;1;472;10;300;true
OD0260L31;14135;31;1300;157;2;473;140;300;true
OD0262L11;14114;11;1300;68;0;204;10;300;true
OD0262L21;14114;21;1300;68;1;205;680;300;true
OD0262L31;14114;31;1300;68;2;206;140;300;true
OD0264L11;14134;11;1300;64;2;194;760;300;true
OD0264L21;14134;21;1300;64;0;192;390;300;true
OD0264L31;14134;31;1300;64;1;193;460;300;true
OD0274L11;14109;11;1300;103;2;311;750;300;true
OD0274L21;14109;21;1300;103;0;309;150;300;true
OD0274L31;14109;31;1300;103;1;310;360;300;true
OD0276L11;14109;11;1300;34;2;104;340;300;true
OD0276L21;14109;21;1300;34;0;102;770;300;true
OD0276L31;14109;31;1300;34;1;103;400;300;true
OD0287L11;14128;11;1300;56;0;168;650;300;true
OD0287L21;14128;21;1300;56;2;170;460;300;true
OD0287L31;14128;31;1300;56;1;169;630;300;true
OD0290L11;14102;11;1300;130;0;390;10;0;true
OD0290L21;14102;21;1300;100;1;301;140;0;true
OD0290L31;14102;31;1300;150;2;452;50;0;true
OD0294L11;14104;11;1300;104;1;313;70;300;true
OD0294L21;14104;21;1300;104;0;312;550;300;true
OD0294L31;14104;31;1300;104;2;314;590;300;true
OD0302L11;14137;11;1300;2;1;7;730;300;true
OD0302L21;14137;21;1300;2;2;8;300;300;true
OD0302L31;14137;31;1300;2;0;6;460;300;true
OD0309L11;14109;11;1300;111;2;335;380;300;true
OD0309L21;14109;21;1300;111;0;333;790;300;true
OD0309L41;14109;31;1300;111;1;334;270;300;true
OD0319L11;14128;11;1300;41;0;123;10;300;true
OD0319L21;14128;21;1300;41;2;125;620;300;true
OD0319L31;14128;31;1300;41;1;124;150;300;true
OD0323L11;14114;18;1300;8;1;25;130;300;true
OD0323L21;14114;19;1300;8;2;26;410;300;true
OD0323L31;14114;20;1300;8;0;24;780;300;true
OD0324L11;14128;11;1300;92;2;278;210;300;true
OD0324L21;14128;21;1300;92;1;277;680;300;true
OD0324L31;14128;31;1300;92;0;276;200;300;true
OD0333L11;14104;11;1300;29;2;89;770;300;true
OD0333L21;14104;21;1300;29;0;87;820;300;true
OD0339L11;14104;11;1300;167;1;502;710;300;true
OD0339L31;14104;21;1300;167;0;501;610;300;true
OD0339L41;14104;31;1300;167;2;503;760;300;true
OD0340L11;14104;11;1300;3;1;10;640;300;true
OD0340L21;14104;21;1300;3;0;9;150;300;true
OD0340L31;14104;31;1300;3;2;11;380;300;true
OD0342L11;14104;11;1300;59;1;178;350;300;true
OD0342L21;14104;21;1300;59;0;177;310;300;true
OD0342L31;14104;31;1300;59;2;179;520;300;true
OD0345L11;14109;11;1300;57;0;171;600;300;true
OD0345L21;14109;21;1300;57;1;172;100;300;true
OD0345L31;14109;31;1300;57;2;173;650;300;true
OD0347L11;14128;11;1300;12;0;36;410;300;true
OD0347L21;14128;21;1300;12;2;38;390;300;true
OD0347L31;14128;31;1300;12;1;37;270;300;true
OD0355L11;14114;11;1300;144;2;434;530;300;true
OD0355L21;14114;21;1300;144;1;433;360;300;true
OD0355L31;14114;31;1300;144;0;432;550;300;true
OD0378L11;14114;11;1300;9;1;28;240;300;true
OD0378L21;14114;21;1300;9;2;29;690;300;true
OD0378L31;14114;31;1300;9;0;27;430;300;true
OD0388L11;14108;11;1300;71;2;215;370;300;true
OD0388L21;14108;21;1300;71;1;214;760;300;true
OD0388L31;14108;31;1300;71;0;213;590;300;true
OD0389L11;14137;11;1300;126;2;380;110;300;true
OD0389L21;14137;21;1300;126;0;378;30;300;true
OD0389L31;14137;31;1300;126;1;379;380;300;true
OD0410L11;14104;11;1300;89;1;268;280;300;true
OD0410L21;14104;21;1300;89;0;267;540;300;true
OD0410L31;14104;31;1300;89;2;269;200;300;true
OD0413L11;14114;11;1300;87;0;261;80;300;true
OD0413L21;14114;31;1300;87;1;262;540;300;true
OD0413L31;14114;41;1300;87;2;263;120;300;true
OD0431L11;14104;11;1300;100;1;301;180;300;true
OD0431L21;14104;21;1300;100;0;300;750;300;true
OD0431L31;14104;31;1300;100;2;302;30;300;true
OD0442L11;14134;11;1300;114;2;344;310;300;true
OD0442L21;14134;21;1300;114;0;342;660;300;true
OD0442L31;14134;31;1300;114;1;343;590;300;true
OD0445L11;14109;11;1300;13;2;41;210;300;true
OD0445L21;14109;21;1300;13;0;39;680;300;true
OD0445L31;14109;31;1300;13;1;40;700;300;true
OD0453L11;14135;11;1300;16;0;48;420;300;true
OD0453L21;14135;21;1300;16;1;49;250;300;true
OD0453L31;14135;31;1300;16;2;50;370;300;true
OD0457L11;14108;11;1300;52;0;156;820;300;true
OD0457L21;14108;21;1300;52;2;158;430;300;true
OD0457L31;14108;31;1300;52;1;157;680;300;true
OD0477L11;14128;11;1300;44;2;134;220;300;true
OD0477L21;14128;21;1300;44;1;133;470;300;true
OD0477L31;14128;31;1300;44;0;132;100;300;true
OD6005L11;14114;11;1300;91;0;273;390;300;true
OD6005L21;14114;21;1300;91;1;274;730;300;true
OD6005L31;14114;31;1300;91;2;275;490;300;true
VN0002L11;14703;11;1300;36;1;109;640;300;true
VN0002L21;14703;21;1300;36;0;108;680;300;true
VN0002L31;14703;31;1300;36;2;110;510;300;true
VN0003L11;14703;11;1300;60;1;181;310;300;true
VN0003L21;14703;21;1300;60;0;180;250;300;true
VN0003L31;14703;31;1300;60;2;182;190;300;true
VN0006L11;14703;11;1300;91;0;273;580;300;true
VN0006L21;14703;21;1300;91;2;275;320;300;true
VN0006L31;14703;31;1300;91;1;274;160;300;true
VN0009L11;14709;11;1300;70;0;210;180;300;true
VN0009L21;14709;21;1300;146;0;438;740;300;true
VN0009L31;14709;31;1300;110;2;332;200;300;true
VN0010L11;14702;11;1300;139;1;418;760;300;true
VN0010L21;14702;21;1300;139;0;417;410;300;true
VN0010L31;14702;31;1300;139;2;419;540;300;true
VN0011L11;14703;11;1300;131;1;394;780;300;true
VN0011L21;14703;21;1300;131;0;393;460;300;true
VN0011L31;14703;31;1300;131;2;395;660;300;true
VN0013L11;14703;11;1300;129;1;388;560;300;true
VN0013L21;14703;21;1300;129;0;387;0;300;true
VN0013L31;14703;31;1300;129;2;389;420;300;true
VN0016L11;14703;11;1300;62;1;187;510;300;true
VN0016L21;14703;21;1300;62;0;186;750;300;true
VN0016L31;14703;31;1300;62;2;188;500;300;true
VN0026L11;14702;11;1300;101;1;304;490;300;true
VN0026L21;14702;21;1300;101;0;303;670;300;true
VN0026L31;14702;31;1300;101;2;305;260;300;true
VN0028L11;14702;11;1300;85;1;256;220;300;true
VN0028L21;14702;21;1300;85;0;255;550;300;true
VN0028L31;14702;31;1300;85;2;257;330;300;true
VN0030L11;14703;11;1300;12;1;37;670;300;true
VN0030L21;14703;21;1300;12;0;36;330;300;true
VN0030L31;14703;31;1300;12;2;38;370;300;true
VN0031L11;14709;11;1300;125;1;376;830;0;true
VN0031L21;14709;21;1300;125;0;375;310;0;true
VN0031L31;14709;31;1300;125;2;377;710;0;true
VN0032L11;14709;11;1300;30;1;91;320;300;true
VN0032L21;14709;21;1300;30;0;90;250;300;true
VN0032L31;14709;31;1300;30;2;92;40;300;true
VN0048L11;14703;11;1300;78;1;235;450;300;true
VN0048L21;14703;21;1300;78;0;234;530;300;true
VN0048L31;14703;31;1300;78;2;236;470;300;true
VN0050L11;14702;11;1300;111;1;334;480;300;true
VN0050L21;14702;21;1300;111;0;333;770;300;true
VN0050L31;14702;31;1300;111;2;335;120;300;true
VN0056L11;14702;11;1300;38;2;116;750;300;true
VN0056L21;14702;21;1300;38;1;115;110;300;true
VN0056L31;14702;31;1300;38;0;114;570;300;true
VN0060L11;14703;11;1300;28;1;85;730;300;true
VN0060L21;14703;21;1300;28;0;84;440;300;true
VN0060L31;14703;31;1300;28;2;86;240;300;true
VN0066L11;14703;11;1300;148;1;445;630;300;true
VN0066L21;14703;21;1300;148;0;444;650;300;true
VN0066L31;14703;31;1300;148;2;446;60;300;true
VN0067L11;14702;11;1300;158;1;475;590;300;true
VN0067L21;14702;21;1300;158;0;474;430;300;true
VN0067L31;14702;31;1300;158;2;476;630;300;true
VN0068L11;14702;11;1300;33;1;100;470;300;true
VN0068L21;14702;21;1300;33;0;99;370;300;true
VN0068L31;14702;31;1300;33;2;101;340;300;true
VN0085L11;14702;11;1300;55;1;166;820;300;true
VN0085L21;14702;21;1300;55;0;165;390;300;true
VN0085L31;14702;31;1300;55;2;167;90;300;true
VN0095L11;14709;11;1300;124;0;372;130;300;true
VN0095L21;14709;21;1300;124;1;373;500;300;true
VN0095L31;14709;31;1300;124;2;374;400;300;true
VN2001L11;14708;11;1300;62;0;186;370;300;true
VN2001L21;14708;21;1300;62;2;188;40;300;true
VN2001L31;14708;31;1300;62;1;187;360;300;true
VN2002L11;14708;11;1300;48;0;144;750;300;true
VN2002L21;14708;21;1300;48;1;145;20;300;true
VN2002L31;14708;31;1300;48;2;146;110;300;true
VN2004L11;14708;11;1300;54;0;162;100;300;true
VN2004L21;14708;21;1300;54;1;163;730;300;true
VN2004L31;14708;31;1300;54;2;164;240;300;true
